Customer Id,CustomerChurn,LastInvoiceDate,AvgInvoiceAmount,LocationName,Zip,AvgMiles,NoCalls,ClaimsMade,DelayedQuote,PickupDelay,DeliveryDelay,VolumeChange,PriceChangedPostQuote,CompetitorsPresent,CurrentInflation
4898,0,20-Jan-14,15515,"Minneapolis,Minnesota",55483,1531.52277,0,0,0,0,0,0,0,0,1
43479,0,21-Jan-17,13340,"Mc Bee,South Carolina",29101,1299.027137,0,0,0,0,0,0,0,0,1
9857,0,30-Sep-13,32276,"Edison,California",93220,3162.619555,0,0,0,0,0,0,0,0,0
41990,0,24-May-14,7996,"Pierre Part,Louisiana",70339,774.5528335,0,0,0,0,0,0,0,0,1
31570,1,19-Jan-13,1992,"Bowling Green,Kentucky",42102,159.1667586,1,2,0,0,0,1,0,0,0
22592,0,20-Mar-17,33756,"Salt Lake City,Utah",84108,3330.610008,0,0,0,0,0,0,0,0,1
1224,0,01-Jun-16,13459,"Hyden,Kentucky",41749,1315.878932,0,0,0,0,0,0,0,0,1
53299,0,12-Nov-17,21054,"Mc Cune,Kansas",66753,2075.417107,0,0,0,0,0,0,0,0,1
46816,0,20-Jun-15,6047,"Augusta,Kansas",67010,574.6651214,0,0,0,0,0,0,0,0,0
19414,0,16-Jan-13,14523,"Hettick,Illinois",62649,1392.270726,0,0,0,0,0,0,0,0,0
35573,0,14-Aug-17,12440,"Overland Park,Kansas",66221,1183.964007,0,0,0,0,0,0,0,0,1
41554,0,01-Mar-16,20647,"Frankenmuth,Michigan",48787,2004.732896,0,0,0,0,0,0,0,0,1
2731,0,27-Nov-16,5675,"Gunlock,Utah",84733,542.5130292,0,0,0,0,0,0,0,0,1
51793,0,19-Jan-15,40143,"Berkeley,California",94712,3949.307424,0,0,0,0,0,0,0,0,0
8555,0,31-Dec-16,7711,"Tecumseh,Kansas",66542,746.092438,0,0,0,0,0,0,0,0,1
48914,0,17-Apr-16,9183,"Flagler Beach,Florida",32136,873.296664,0,0,0,0,0,0,0,0,1
44564,0,20-Dec-14,15901,"Houston,Texas",77204,1560.105446,0,0,0,0,0,0,0,0,0
20301,0,06-Dec-15,18361,"S Coffeyville,Oklahoma",74072,1801.127142,0,0,0,0,0,0,0,0,0
6536,0,27-Nov-14,12489,"Crestwood,Kentucky",40014,1198.934685,0,0,0,0,0,0,0,0,0
49510,0,07-Apr-13,4566,"Christiansburg,Virginia",24073,391.6350921,0,0,0,0,0,0,0,0,1
9681,0,23-Jun-17,8888,"Bokeelia,Florida",33922,863.8233637,0,0,0,0,0,0,0,0,1
5896,0,20-Oct-15,5330,"Fountain,North Carolina",27829,468.0146789,0,0,0,0,0,0,0,0,0
43037,0,04-May-17,28557,"Sanderson,Florida",32087,2835.742896,0,0,0,0,0,0,0,0,1
19596,0,10-Nov-17,8435,"Hensley,Arkansas",72065,783.4952166,0,0,0,0,0,0,0,0,1
8730,0,19-Aug-13,41428,"Kearsarge,Michigan",49942,4087.762495,0,0,0,0,0,0,0,0,0
14051,0,21-Aug-15,7390,"Hochheim,Texas",77967,679.0377652,0,0,0,0,0,0,0,0,0
1942,0,25-Sep-17,33305,"Ashburn,Virginia",20148,3300.502435,0,0,0,0,0,0,0,0,1
52209,0,22-Oct-13,16576,"Melbeta,Nebraska",69355,1602.560227,0,0,0,0,0,0,0,0,0
32133,0,30-Aug-13,6435,"American Fork,Utah",84003,583.500611,0,0,0,0,0,0,0,0,0
5007,0,22-Apr-17,4616,"Vienna,Maryland",21869,406.5870163,0,0,0,0,0,0,0,0,1
54067,0,23-Dec-15,14931,"Luther,Iowa",50152,1448.058197,0,0,0,0,0,0,0,0,0
55768,0,03-Oct-14,20623,"Fort Pierce,Florida",34951,2012.302823,0,0,0,0,0,0,0,0,1
5605,0,16-Nov-15,12249,"Pleasureville,Kentucky",40057,1199.908587,0,0,0,0,0,0,0,0,0
33884,0,11-Jul-13,10105,"Plumtree,North Carolina",28664,945.4832722,0,0,0,0,0,0,0,0,0
49189,0,24-Apr-13,10264,"Athens,Georgia",30606,966.398579,0,0,0,0,0,0,0,0,1
5351,0,31-Oct-14,16048,"Bridgewater,Massachusetts",2325,1539.774169,0,0,0,0,0,0,0,0,1
35180,0,15-Feb-17,3163,"Greensboro,North Carolina",27429,271.2778793,0,0,0,0,0,0,0,0,1
39861,0,16-Dec-16,16839,"Mackinaw,Illinois",61755,1638.866393,0,0,0,0,0,0,0,0,1
53716,0,19-Oct-13,10859,"Normantown,West Virginia",25267,1045.879566,0,0,0,0,0,0,0,0,0
59519,0,10-Jun-13,16107,"Huntington,West Virginia",25770,1560.653911,0,0,0,0,0,0,0,0,0
58625,0,01-Dec-16,7893,"Elbert,West Virginia",24830,764.2808604,0,0,0,0,0,0,0,0,1
38521,0,06-Dec-13,10881,"Manton,Michigan",49663,1053.091461,0,0,0,0,0,0,0,0,0
18036,0,04-Feb-14,6172,"Linwood,Massachusetts",1525,572.1737951,0,0,0,0,0,0,0,0,0
25246,0,09-Apr-15,5911,"Louisville,Kentucky",40209,551.083403,0,0,0,0,0,0,0,0,0
52856,0,30-Jun-16,9765,"Satsuma,Alabama",36572,936.5120266,0,0,0,0,0,0,0,0,1
14425,0,25-Sep-13,14618,"Richmond,Virginia",23250,1441.768701,0,0,0,0,0,0,0,0,0
42130,0,26-Feb-17,6689,"Grand Rapids,Michigan",49599,648.9104165,0,0,0,0,0,0,0,0,1
28386,0,16-Jan-17,10814,"Memphis,Tennessee",38150,1051.415191,0,0,0,0,0,0,0,0,1
42297,0,04-May-16,15261,"Violet Hill,Arkansas",72584,1471.101692,0,0,0,0,0,0,0,0,1
48703,0,07-Oct-14,15129,"Denver,Colorado",80217,1492.868443,0,0,0,0,0,0,0,0,1
2970,0,04-Jul-14,11511,"Augusta,Georgia",30905,1086.105468,0,0,0,0,0,0,0,0,1
38382,0,24-Oct-13,9104,"Omaha,Nebraska",68180,865.435037,0,0,0,0,0,0,0,0,0
35095,0,25-Aug-15,16700,"Norfolk,Connecticut",6058,1644.968782,0,0,0,0,0,0,0,0,0
52837,0,17-Sep-16,2829,"Portsmouth,New Hampshire",3801,227.9488574,0,0,0,0,0,0,0,0,1
18455,0,12-Jan-16,9139,"Ireland,Indiana",47545,878.9422025,0,0,0,0,0,0,0,0,1
52580,0,08-Jul-16,9761,"Skull Valley,Arizona",86338,926.0737949,0,0,0,0,0,0,0,0,1
23340,0,03-Mar-17,18687,"Monroe,Louisiana",71207,1828.722576,0,0,0,0,0,0,0,0,1
18990,0,10-Jul-16,10949,"Bruceton,Tennessee",38317,1074.873751,0,0,0,0,0,0,0,0,1
38282,0,03-Jul-15,35687,"Mount Pleasant,South Carolina",29464,3513.742381,0,0,0,0,0,0,0,0,0
50519,0,13-Jul-16,40283,"Imlaystown,New Jersey",8526,3963.256356,0,0,0,0,0,0,0,0,1
58229,0,27-Oct-13,13163,"Woodbine,Kentucky",40771,1271.310744,0,0,0,0,0,0,0,0,0
40280,0,17-Feb-16,20986,"East Millinocket,Maine",4430,2063.647292,0,0,0,0,0,0,0,0,1
27986,0,03-Dec-15,9759,"Nason,Illinois",62866,920.9177837,0,0,0,0,0,0,0,0,0
50704,0,14-Dec-16,14927,"Bloomsdale,Missouri",63627,1467.66225,0,0,0,0,0,0,0,0,1
19226,0,25-Jun-15,22989,"Potter,Nebraska",69156,2273.923169,0,0,0,0,0,0,0,0,0
44800,0,02-Sep-17,3162,"Providence,Kentucky",42450,281.2438993,0,0,0,0,0,0,0,0,1
10224,0,17-Apr-16,27939,"Tofte,Minnesota",55615,2763.899557,0,0,0,0,0,0,0,0,1
36029,0,20-Jan-15,2717,"Little River,Kansas",67457,231.6535108,0,0,0,0,0,0,0,0,0
42546,0,12-Dec-13,38677,"Kelly,North Carolina",28448,3837.667283,0,0,0,0,0,0,0,0,0
3665,1,23-Jul-14,25149,"Mechanicville,New York",12118,2454.893795,4,0,1,1,0,0,1,0,1
8962,0,01-Feb-14,35434,"New York,New York",10172,3483.353333,0,0,0,0,0,0,0,0,0
56546,1,07-Jan-14,19716,"Houston,Texas",77030,1921.639493,2,0,0,0,0,1,0,0,1
50462,0,25-Apr-13,38653,"Lehigh Valley,Pennsylvania",18001,3840.341537,0,0,0,0,0,0,0,0,1
56836,0,25-Feb-16,7520,"Whitney,Pennsylvania",15693,711.9685666,0,0,0,0,0,0,0,0,1
15826,0,28-Nov-15,5230,"Kingman,Maine",4451,473.0342686,0,0,0,0,0,0,0,0,0
36150,1,15-Dec-14,12625,"Cannon Ball,North Dakota",58528,1217.461531,2,0,1,1,0,0,1,0,0
13932,0,17-Jun-17,61803,"Lawai,Hawaii",96765,6145.281667,0,0,0,0,0,0,0,0,1
14289,0,04-Feb-13,32208,"Moatsville,West Virginia",26405,3180.783419,0,0,0,0,0,0,0,0,0
28918,0,15-May-13,33529,"East Machias,Maine",4630,3307.902413,0,0,0,0,0,0,0,0,0
8695,0,19-Jan-14,30453,"Bunker Hill,Indiana",46914,3015.344853,0,0,0,0,0,0,0,0,1
10705,0,03-Sep-14,12078,"Gotebo,Oklahoma",73041,1157.801299,0,0,0,0,0,0,0,0,1
4552,0,24-Jan-14,12769,"Spring Garden,Alabama",36275,1216.876325,0,0,0,0,0,0,0,0,1
39660,0,24-Nov-17,34725,"Kittanning,Pennsylvania",16201,3447.463121,0,0,0,0,0,0,0,0,1
14257,0,28-Oct-16,2526,"Lehigh Valley,Pennsylvania",18003,197.5836011,0,0,0,0,0,0,0,0,1
23583,0,31-Jul-14,38659,"Cherry Hill,New Jersey",8003,3825.882952,0,0,0,0,0,0,0,0,1
55510,0,04-Jan-17,11795,"Williamsburg,Iowa",52361,1134.492129,0,0,0,0,0,0,0,0,1
9553,0,13-Jan-16,35487,"Boise,Idaho",83729,3498.707649,0,0,0,0,0,0,0,0,1
24494,0,14-May-15,9564,"Elsberry,Missouri",63343,896.3778684,0,0,0,0,0,0,0,0,0
1719,0,30-Sep-13,1247,"Darlington,Maryland",21034,104.6519748,0,0,0,0,0,0,0,0,0
17654,0,07-Aug-15,14562,"Labelle,Florida",33975,1406.171139,0,0,0,0,0,0,0,0,0
44833,0,13-Sep-15,11049,"Cologne,New Jersey",8213,1069.915257,0,0,0,0,0,0,0,0,0
16573,0,27-Jan-14,12556,"Wilmington,Delaware",19896,1205.567282,0,0,0,0,0,0,0,0,1
2496,0,14-Mar-14,15245,"Lakeland,Florida",33802,1474.523178,0,0,0,0,0,0,0,0,0
45929,0,10-Aug-14,4766,"Deer Isle,Maine",4627,416.558864,0,0,0,0,0,0,0,0,1
26856,0,17-Jan-16,29332,"Ogdensburg,New York",13669,2868.192825,0,0,0,0,0,0,0,0,1
57537,0,22-Feb-17,9395,"Carrollton,Georgia",30119,914.4608096,0,0,0,0,0,0,0,0,1
10142,0,20-Aug-13,18278,"Pierson,Florida",32180,1782.797343,0,0,0,0,0,0,0,0,0
10055,0,08-Feb-14,24481,"Seymour,Wisconsin",54165,2383.146895,0,0,0,0,0,0,0,0,0
29220,0,19-Jul-16,18187,"Richmond,Virginia",23173,1758.654325,0,0,0,0,0,0,0,0,1
45642,0,08-Feb-15,11644,"De Pere,Wisconsin",54115,1099.365828,0,0,0,0,0,0,0,0,0
23900,0,21-Oct-16,9342,"Macon,Georgia",31294,904.1724106,0,0,0,0,0,0,0,0,1
44656,0,11-Sep-15,10415,"Caseyville,Illinois",62232,996.4924661,0,0,0,0,0,0,0,0,0
40670,0,27-Sep-17,17337,"Rexford,Kansas",67753,1668.665783,0,0,0,0,0,0,0,0,1
57694,0,23-Dec-15,65019,"Captain Cook,Hawaii",96704,6451.918204,0,0,0,0,0,0,0,0,0
6654,0,21-Feb-17,38465,"Huntingdon Valley,Pennsylvania",19006,3806.508772,0,0,0,0,0,0,0,0,1
16166,0,07-Jul-16,9168,"Rochester,New York",14644,871.8258629,0,0,0,0,0,0,0,0,1
14716,1,28-Sep-14,12730,"Miami, FL ",33172,1242.994826,1,1,0,0,0,1,0,1,1
32794,0,16-Nov-14,18841,"May,Texas",76857,1849.107566,0,0,0,0,0,0,0,0,0
25174,0,22-Jan-14,30121,"Benton,Tennessee",37307,2987.117265,0,0,0,0,0,0,0,0,1
59486,0,02-Oct-16,11738,"Oracle,Arizona",85623,1118.781999,0,0,0,0,0,0,0,0,1
34443,0,12-Jan-13,5852,"Amboy,Minnesota",56010,530.1887219,0,0,0,0,0,0,0,0,0
35256,0,28-Jul-13,14863,"Mc Neill,Mississippi",39457,1441.254786,0,0,0,0,0,0,0,0,0
5184,0,23-Apr-15,34852,"Hondo,New Mexico",88336,3440.212016,0,0,0,0,0,0,0,0,0
42875,0,25-Sep-16,16204,"Santa Maria,California",93456,1570.351456,0,0,0,0,0,0,0,0,1
11067,0,05-Jun-16,31982,"Bardstown,Kentucky",40004,3133.232873,0,0,0,0,0,0,0,0,1
24358,0,08-Jun-17,8523,"Holloman Air Force Base,New Mexico",88330,827.3103884,0,0,0,0,0,0,0,0,1
18905,0,05-Dec-15,17060,"Harviell,Missouri",63945,1666.0024,0,0,0,0,0,0,0,0,0
11920,0,24-Mar-15,5458,"Cory,Colorado",81414,510.7577756,0,0,0,0,0,0,0,0,0
16552,0,19-Feb-17,18161,"Payson,Arizona",85547,1756.120054,0,0,0,0,0,0,0,0,1
25433,0,22-Mar-16,15279,"Danville,Maine",4223,1502.925084,0,0,0,0,0,0,0,0,1
40632,0,03-Apr-14,19579,"Patterson,New York",12563,1892.893751,0,0,0,0,0,0,0,0,1
40722,0,25-Dec-13,11526,"Minneapolis,North Carolina",28652,1107.553203,0,0,0,0,0,0,0,0,0
6362,0,17-Dec-16,17517,"Oden,Arkansas",71966,1691.713812,0,0,0,0,0,0,0,0,1
50019,0,21-Mar-17,3450,"Cincinnati,Ohio",45236,320.0273601,0,0,0,0,0,0,0,0,1
53549,0,26-May-17,4369,"Dudley,North Carolina",28333,381.8575472,0,0,0,0,0,0,0,0,1
52399,0,16-Jul-15,1984,"Gilbert,Arizona",85299,138.3920104,0,0,0,0,0,0,0,0,0
34543,0,14-Jun-16,22553,"Moore Haven,Florida",33471,2220.331307,0,0,0,0,0,0,0,0,1
11136,0,15-Feb-13,7701,"Stillman Valley,Illinois",61084,710.0870966,0,0,0,0,0,0,0,0,0
47044,1,21-Aug-15,11853,"Birmingham, AL ",35203,1150.338128,5,1,1,0,0,1,0,1,0
45360,0,10-Jul-15,24497,"Glendale,California",91226,2404.703283,0,0,0,0,0,0,0,0,0
7007,0,15-Nov-16,10979,"Merritt,Michigan",49667,1037.948748,0,0,0,0,0,0,0,0,1
33693,0,22-May-16,26665,"San Antonio,Texas",78243,2641.540421,0,0,0,0,0,0,0,0,1
31722,0,10-Feb-13,34807,"East Orange,New Jersey",7017,3430.691856,0,0,0,0,0,0,0,0,0
19725,0,17-Dec-15,7489,"Greensburg,Indiana",47240,723.90469,0,0,0,0,0,0,0,0,0
31001,1,22-May-13,6808,"Grove City, OH ",43123,645.8188122,0,0,1,0,0,0,1,1,0
26362,0,25-Sep-14,21549,"Euclid,Minnesota",56722,2129.916916,0,0,0,0,0,0,0,0,1
13605,0,19-Nov-15,9470,"Hornbeck,Louisiana",71439,886.9915649,0,0,0,0,0,0,0,0,0
6088,0,14-Feb-15,23225,"Tulare,California",93275,2287.547948,0,0,0,0,0,0,0,0,0
44774,1,19-Mar-13,10397,"Ann Arbor, MI",48108,974.715511,0,1,1,0,0,1,0,1,0
12220,0,06-Jan-17,2226,"Ashland City,Tennessee",37015,162.612881,0,0,0,0,0,0,0,0,1
28244,0,03-Mar-13,1118,"Long Beach,California",90899,61.77824212,0,0,0,0,0,0,0,0,0
6105,1,31-May-15,16717,"Elmira,New York",14902,1606.726583,2,1,0,0,0,1,1,0,0
17062,0,31-Aug-16,18825,"Port Deposit,Maryland",21904,1862.525835,0,0,0,0,0,0,0,0,1
7306,0,17-Nov-16,18823,"Bucksport,Maine",4416,1842.341615,0,0,0,0,0,0,0,0,1
48396,0,25-Nov-17,16052,"Woodside,New York",11377,1570.170317,0,0,0,0,0,0,0,0,1
53204,1,05-Feb-14,11009,"Apex,North Carolina",27539,1055.91422,4,1,0,0,0,1,0,0,0
8255,0,14-Aug-17,36246,"Howard,Georgia",31039,3579.573319,0,0,0,0,0,0,0,0,1
49485,0,18-Aug-17,4708,"Memphis,Tennessee",38122,410.7997471,0,0,0,0,0,0,0,0,1
29620,0,04-Nov-15,23723,"Gulfport,Mississippi",39501,2352.34657,0,0,0,0,0,0,0,0,0
39485,0,04-Jan-15,4498,"Glendale,Arizona",85318,399.8488562,0,0,0,0,0,0,0,0,0
7235,0,14-Jul-16,16245,"Coolidge,Georgia",31738,1569.547985,0,0,0,0,0,0,0,0,1
3087,0,13-Dec-16,19228,"Cashton,Wisconsin",54619,1892.843202,0,0,0,0,0,0,0,0,1
24687,0,05-Mar-16,14474,"Lake Panasoffkee,Florida",33538,1422.386134,0,0,0,0,0,0,0,0,1
56198,0,30-Mar-17,39571,"Three Rivers, Massachusetts",1080,3917.103321,0,0,0,0,0,0,0,0,1
15672,0,02-Feb-16,8284,"Monticello,Indiana",47960,783.3724366,0,0,0,0,0,0,0,0,1
8676,0,20-Nov-14,9220,"Meadow Bridge,West Virginia",25976,896.9869003,0,0,0,0,0,0,0,0,0
20671,0,01-Mar-14,26451,"Ilfeld,New Mexico",87538,2605.101345,0,0,0,0,0,0,0,0,0
35270,0,30-Jun-16,9640,"Pioneer,Tennessee",37847,919.0339706,0,0,0,0,0,0,0,0,1
17915,1,14-Jan-15,14845,"Mount Eaton,Ohio",44659,1454.514313,3,1,1,1,0,0,1,0,0
56511,1,15-May-14,3043,"Arkoma,Oklahoma",74901,239.2881913,2,0,0,0,0,1,0,0,1
9151,0,26-Apr-13,28042,"Matthews,Missouri",63867,2769.196331,0,0,0,0,0,0,0,0,1
12134,0,29-Sep-17,6863,"Poquoson,Virginia",23662,636.2940738,0,0,0,0,0,0,0,0,1
47451,0,15-Nov-16,13503,"Watertown,Tennessee",37184,1320.318978,0,0,0,0,0,0,0,0,1
12569,0,21-Sep-17,22903,"Newport,Nebraska",68759,2235.257437,0,0,0,0,0,0,0,0,1
39744,0,21-Jun-13,4837,"Asotin,Washington",99402,433.7271977,0,0,0,0,0,0,0,0,0
36184,0,17-Feb-13,38916,"Mountain View,California",94041,3856.599501,0,0,0,0,0,0,0,0,0
44452,0,17-Jun-14,5796,"Dibble,Oklahoma",73031,539.6114245,0,0,0,0,0,0,0,0,1
45891,0,29-Nov-15,33503,"Philo,Ohio",43771,3300.274392,0,0,0,0,0,0,0,0,0
19231,0,18-Mar-15,20544,"Miami,Florida",33132,2024.445137,0,0,0,0,0,0,0,0,0
39520,0,03-May-14,10508,"Green Sulphur Springs,West Virginia",25966,1010.80304,0,0,0,0,0,0,0,0,1
52939,0,13-Sep-13,10989,"Amarillo,Texas",79120,1038.850225,0,0,0,0,0,0,0,0,0
56456,1,21-Mar-13,12177,"Providence,Utah",84332,1157.658395,5,0,0,0,0,1,1,0,0
23135,0,03-Mar-17,12557,"Mount Shasta,California",96067,1210.660492,0,0,0,0,0,0,0,0,1
7076,0,28-Jan-17,14099,"Lopeno,Texas",78564,1369.852178,0,0,0,0,0,0,0,0,1
41193,0,03-Jan-17,1104,"Peoria,Illinois",61625,55.42456888,0,0,0,0,0,0,0,0,1
7620,0,23-Nov-13,21077,"Bethel,Maine",4217,2052.698277,0,0,0,0,0,0,0,0,0
55325,0,26-Oct-15,24020,"Cambridge,Maryland",21613,2351.965984,0,0,0,0,0,0,0,0,0
30631,0,16-Apr-13,13411,"Athens,Alabama",35612,1291.10951,0,0,0,0,0,0,0,0,1
2148,0,06-Nov-16,3003,"Bruceville,Texas",76630,250.333131,0,0,0,0,0,0,0,0,1
18110,1,19-Apr-15,13861,"Gibson City,Illinois",60936,1346.149111,1,0,0,0,0,1,0,0,0
34182,0,09-Nov-17,23352,"Ingomar,Montana",59039,2290.16962,0,0,0,0,0,0,0,0,1
41384,0,13-Oct-16,12013,"Putnam,Illinois",61560,1166.273844,0,0,0,0,0,0,0,0,1
13201,0,20-Sep-16,7893,"Detroit,Michigan",48268,734.2661483,0,0,0,0,0,0,0,0,1
4759,0,29-Aug-13,3892,"Oak Forest,Illinois",60452,354.1868056,0,0,0,0,0,0,0,0,0
49559,0,26-Aug-15,15727,"West Salem,Ohio",44287,1532.730207,0,0,0,0,0,0,0,0,0
17585,0,30-Oct-13,34977,"Warner Robins,Georgia",31095,3467.738344,0,0,0,0,0,0,0,0,0
53995,0,20-Oct-13,28880,"Centralia,Washington",98531,2832.985741,0,0,0,0,0,0,0,0,0
52985,1,17-Oct-15,24160,"Moreno Valley,California",92554,2360.969852,0,0,1,1,0,0,0,0,0
41736,0,02-Feb-14,14085,"Home,Kansas",66438,1343.459175,0,0,0,0,0,0,0,0,0
42378,0,01-Sep-13,40123,"Gainesville,Florida",32614,3982.261154,0,0,0,0,0,0,0,0,0
15756,1,27-Mar-15,18819,"Lyndon,Vermont",5849,1856.932041,2,1,1,0,0,0,1,0,0
36724,0,26-Aug-14,2239,"Saltillo,Pennsylvania",17253,188.9232622,0,0,0,0,0,0,0,0,1
42303,0,22-Feb-17,16572,"Davey,Nebraska",68336,1592.235581,0,0,0,0,0,0,0,0,1
20083,0,21-Sep-15,12557,"Empire,Colorado",80438,1225.712273,0,0,0,0,0,0,0,0,0
14892,0,19-Apr-16,11727,"Fish Creek,Wisconsin",54212,1117.722288,0,0,0,0,0,0,0,0,1
50380,0,16-Mar-17,7976,"Nutley,New Jersey",7110,732.5791555,0,0,0,0,0,0,0,0,1
42557,1,09-Jun-15,14426,"Atoka,Tennessee",38004,1422.608132,2,0,1,0,0,0,0,0,0
17674,0,27-Sep-16,2463,"Loretto,Kentucky",40037,226.330349,0,0,0,0,0,0,0,0,1
25633,1,03-Dec-15,6989,"Mount Savage,Maryland",21545,638.8587898,0,0,1,0,1,1,1,0,0
56194,0,16-Oct-13,35058,"Mineral Wells,West Virginia",26121,3460.754135,0,0,0,0,0,0,0,0,0
50981,0,14-Jun-14,2413,"Gracey,Kentucky",42232,221.2593739,0,0,0,0,0,0,0,0,1
46173,0,29-Sep-15,22170,"San Mateo,California",94403,2162.049886,0,0,0,0,0,0,0,0,0
50023,0,10-Nov-14,23039,"Galvin,Washington",98544,2278.888849,0,0,0,0,0,0,0,0,0
52851,0,02-Feb-15,12982,"Jackson,Mississippi",39210,1238.154329,0,0,0,0,0,0,0,0,0
17553,0,19-Feb-17,12305,"Quinnesec,Michigan",49876,1185.526893,0,0,0,0,0,0,0,0,1
6053,0,27-Jul-15,32793,"Willard,Ohio",44890,3234.263653,0,0,0,0,0,0,0,0,0
24347,0,29-Sep-13,44383,"Albuquerque,New Mexico",87116,4413.343109,0,0,0,0,0,0,0,0,0
3222,0,18-Jan-16,14518,"Olney,Maryland",20832,1386.812393,0,0,0,0,0,0,0,0,1
28573,0,02-Apr-17,33615,"Cleveland,Georgia",30528,3341.489482,0,0,0,0,0,0,0,0,1
30244,0,19-May-16,16688,"Evans,Georgia",30809,1648.778022,0,0,0,0,0,0,0,0,1
36641,0,09-Nov-14,6173,"Conroe,Texas",77301,577.3429141,0,0,0,0,0,0,0,0,0
21283,1,26-Feb-14,10874,"New Hampton,Iowa",50659,1062.41012,0,1,0,1,1,0,0,0,0
47389,0,17-Dec-16,13683,"Fitzwilliam,New Hampshire",3447,1338.250628,0,0,0,0,0,0,0,0,1
35861,0,22-Jun-15,8444,"West Mifflin,Pennsylvania",15122,784.439345,0,0,0,0,0,0,0,0,0
17028,0,22-May-16,1284,"Stayton,Oregon",97383,108.3727427,0,0,0,0,0,0,0,0,1
5675,0,14-Apr-17,6134,"New Hope,Alabama",35760,588.4483426,0,0,0,0,0,0,0,0,1
7175,1,27-Jan-14,8096,"New Lebanon,New York",12125,789.5700841,3,0,0,0,1,1,1,0,1
32259,0,08-Nov-13,41827,"Carmel By The Sea,California",93921,4137.735498,0,0,0,0,0,0,0,0,0
56297,1,26-Mar-15,17840,"Bradenton,Florida",34209,1758.954205,4,0,0,1,1,0,0,0,0
29449,0,26-Jul-13,13361,"Des Moines,Iowa",50330,1271.121048,0,0,0,0,0,0,0,0,0
5942,0,09-Jun-16,14788,"Clark,Pennsylvania",16113,1443.845203,0,0,0,0,0,0,0,0,1
5392,0,05-May-16,5889,"Duncan,Mississippi",38740,523.8739192,0,0,0,0,0,0,0,0,1
45750,0,30-Jan-15,21676,"Matthews,North Carolina",28104,2137.621149,0,0,0,0,0,0,0,0,0
55396,0,28-Mar-16,41395,"San Diego,California",92172,4109.498242,0,0,0,0,0,0,0,0,1
56010,1,04-Jul-15,17980,"Bonnots Mill,Missouri",65016,1748.044345,1,1,0,0,0,1,1,0,0
19680,1,02-Sep-14,11748,"Lettsworth,Louisiana",70753,1124.843578,2,0,0,0,0,0,0,0,1
45593,0,04-Sep-17,18004,"Enning,South Dakota",57737,1745.403695,0,0,0,0,0,0,0,0,1
15196,0,21-May-17,38067,"Fort Klamath,Oregon",97626,3746.738756,0,0,0,0,0,0,0,0,1
45625,0,24-Apr-16,25525,"Casper,Wyoming",82605,2522.504049,0,0,0,0,0,0,0,0,1
25048,0,01-Nov-15,23780,"Austin,Texas",78726,2342.969184,0,0,0,0,0,0,0,0,0
14760,0,29-May-15,23798,"Hurtsboro,Alabama",36860,2344.795066,0,0,0,0,0,0,0,0,0
8946,0,18-Nov-14,27827,"Greenwood,South Carolina",29647,2757.712,0,0,0,0,0,0,0,0,0
37444,0,04-May-14,5874,"National Park,New Jersey",8063,532.390048,0,0,0,0,0,0,0,0,1
53762,0,31-Oct-16,12861,"Rehrersburg,Pennsylvania",19550,1231.145643,0,0,0,0,0,0,0,0,1
19295,0,28-Jun-14,5086,"Alfred Station,New York",14803,448.6280844,0,0,0,0,0,0,0,0,1
22908,0,15-Mar-14,5567,"Mcalester,Oklahoma",74502,521.7070979,0,0,0,0,0,0,0,0,0
1132,0,19-Jun-15,3797,"Sturgeon,Pennsylvania",15082,329.6978024,0,0,0,0,0,0,0,0,0
36704,0,03-Nov-13,1562,"Barnard,Vermont",5031,121.2460919,0,0,0,0,0,0,0,0,0
32681,0,30-Aug-15,10157,"Springfield,Illinois",62719,990.7336022,0,0,0,0,0,0,0,0,0
25225,0,26-Jan-17,39431,"Whittier,California",90601,3883.07956,0,0,0,0,0,0,0,0,1
26400,0,12-May-17,13205,"Big Rock,Illinois",60511,1280.518202,0,0,0,0,0,0,0,0,1
15800,0,28-Apr-14,11377,"Tulsa,Oklahoma",74129,1087.656227,0,0,0,0,0,0,0,0,1
2800,0,23-Aug-15,2984,"New Salem,Pennsylvania",15468,268.3855202,0,0,0,0,0,0,0,0,0
15185,0,20-Nov-16,29057,"Chicago,Illinois",60666,2880.71677,0,0,0,0,0,0,0,0,1
1454,0,26-May-14,19139,"Nodaway,Iowa",50857,1848.887991,0,0,0,0,0,0,0,0,1
2392,0,02-Oct-17,37057,"Driftwood,Pennsylvania",15832,3645.717183,0,0,0,0,0,0,0,0,1
5387,0,16-Mar-15,4980,"La Puente,California",91749,447.9884613,0,0,0,0,0,0,0,0,0
4267,0,13-Feb-14,18697,"Boston, Massachusetts",2113,1829.698425,0,0,0,0,0,0,0,0,0
16112,0,23-Nov-13,22111,"Marco Island,Florida",34145,2181.116592,0,0,0,0,0,0,0,0,0
14594,0,30-Jul-17,16655,"Raymond,Illinois",62560,1620.466531,0,0,0,0,0,0,0,0,1
39678,0,07-Jul-14,9862,"Inlet,New York",13360,941.1819593,0,0,0,0,0,0,0,0,1
46044,0,04-Mar-14,10305,"Harrietta,Michigan",49638,975.5395616,0,0,0,0,0,0,0,0,0
46694,0,19-Mar-17,4968,"Cicero,New York",13039,471.8468439,0,0,0,0,0,0,0,0,1
